epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix
0,0.3266407868036795,20.0,20,True,False,(((((((((x)**(3))/((((x-((((x/x)+x))**(-1)))/x))**(2)))+x)-x))**(-1)))**(3)),[n3 inv sub add div n3 x n2 div sub x inv add div x x x x x x]
0,4.5983398273258845e-05,14.0,14,True,False,((((((x)**(3))*((((((exp(x))**(-1))-x)/x))**(2)))+x))**(2)),[n2 add mul n3 x n2 div sub inv exp x x x x]
0,0.00013881237537567156,18.0,18,True,False,((((((((((log(((x-((x)**(3)))+x))/x))**(-1))-x))**(2)))**(3))-x)+x),[add sub n3 n2 sub inv div log add sub x n3 x x x x x x]
0,0.008745942251632353,17.0,17,True,False,(((log(((((((exp(((x*((x)**(-1)))/x)))**(0.5))*x))**(3))/x))*x))**(2)),[n2 mul log div n3 mul sqrt exp div mul x inv x x x x x]
0,0.3270638506607088,18.0,18,True,False,((((log(((((((((exp((((x/x))**(2))))**(2))+x))**(2)))**(2))*x))*x)-x))**(-1)),[inv sub mul log mul n2 n2 add n2 exp n2 div x x x x x x]
0,0.3266329723377668,16.0,16,True,False,(((((x/exp((log(x)+(((((x)**(3)))**(0.5))+x)))))**(3))*x)*x),[mul mul n3 div x exp add log x add sqrt n3 x x x x]
0,0.3052778767323799,19.0,19,True,False,((log(((((((((exp((x/(((x)**(-1))-x)))/x))**(-1))/x)*x))**(-1))*x)))**(3)),[n3 log mul inv mul div inv div exp div x sub inv x x x x x x]
0,0.32664165164209535,17.0,17,True,False,(((((((exp(x))**(2))*log((exp(((((((x)**(-1)))**(0.5))+x)-x))*x))))**(-1)))**(2)),[n2 inv mul n2 exp x log mul exp sub add sqrt inv x x x x]
0,0.3332373596601586,14.0,14,True,False,((exp(((((x)**(0.5)))**(-1)))+((((((x-x)/x))**(0.5)))**(-1)))/x),[div add exp inv sqrt x inv sqrt div sub x x x x]
0,9.388176581932462e-06,12.0,12,True,False,(((((((log(((((((((exp(x))**(3)))**(0.5)))**(3)))**(0.5))))**(0.5))*x))**(2)))**(2)),[n2 n2 mul sqrt log sqrt n3 sqrt n3 exp x x]
0,0.326637977000239,16.0,16,True,False,((((((((((log(((exp((((x)**(2))-x)))**(0.5)))-exp(x)))**(3)))**(3))/x))**(-1)))**(0.5)),[sqrt inv div n3 n3 sub log sqrt exp sub n2 x x exp x x]
0,0.6597745905683734,21.0,21,True,True,((((((((((((((log((((x)**(2))+x))*x))**(-1))+x)-x))**(2))*x))**(-1)))**(0.5))/x)*x),[mul div sqrt inv mul n2 sub add inv mul log add n2 x x x x x x x x]
0,0.4394529888897624,13.0,13,True,False,(x-((((exp((((((((((((x)**(-1)))**(0.5))*x))**(2)))**(3)))**(-1))))**(3)))**(0.5))),[sub x sqrt n3 exp inv n3 n2 mul sqrt inv x x]
0,2.041039448733057e-07,14.0,14,True,False,((exp(((((((log(((((x)**(2))-x)+(x+x))))**(2)))**(3)))**(-1))))**(2)),[n2 exp inv n3 n2 log add sub n2 x x add x x]
0,0.08668801877455287,19.0,19,True,False,((((exp((((((log(((((x-(x/x))*x))**(0.5)))+x)/x))**(3))/x)))**(3)))**(2)),[n2 n3 exp div n3 div add log sqrt mul sub x div x x x x x x]
0,0.015185676420018885,16.0,16,True,False,((log(((exp(((x-((((((x)**(2)))**(2))/x)*((x)**(2))))*x)))**(2))))**(3)),[n3 log n2 exp mul sub x mul div n2 n2 x x n2 x x]
0,0.18717733366177067,16.0,16,True,False,(log((((((((((((x)**(2))*((((x)**(2)))**(2)))/x))**(-1)))**(2)))**(2))*x))-x),[sub log mul n2 n2 inv div mul n2 x n2 n2 x x x x]
0,0.3266316347104093,17.0,17,True,False,(((((((((((exp(((((((((((x-x)+x))**(-1)))**(2)))**(2)))**(-1)))*x))**(3)))**(2)))**(3)))**(-1)))**(2)),[n2 inv n3 n2 n3 mul exp inv n2 n2 inv add sub x x x x]
0,1.1090223078699237e-15,13.0,13,True,False,(x*((((((exp(x)-(((x+x))**(2)))/x))**(2)))**(3))),[mul x n3 n2 div sub exp x n2 add x x x]
